1778,Anthony,Rivera,63,F
1779,Ethan,Martin,24,M
1780,Don,Mullins,46,F
1781,Cameron,Stanley,33,M
1782,Bettie,Williams,60,F
1783,Keith,Silva,50,F
1784,Mattie,Bell,52,F
1785,Leila,Arnold,43,M
1786,Jerry,Boone,46,M
1787,Amelia,Kennedy,35,M
1788,Rebecca,Walker,52,M
1789,Brandon,Clayton,23,F
1790,Dale,Garcia,24,M
1791,Maria,Fowler,41,M
1792,Kenneth,Cain,36,F
1793,Bobby,Bass,44,F
1794,Roy,Parsons,25,F
1795,Bill,Long,48,F
1796,Harry,Horton,20,M
1797,Jared,Reynolds,20,M
1798,Walter,Carlson,47,M
1799,Austin,Lyons,32,M
1800,Joseph,Johnston,20,M
1801,Cora,Richardson,18,F
1802,Rebecca,Bell,51,M
1803,Benjamin,Cook,29,M
1804,Sue,Stone,49,F
1805,Caleb,Armstrong,47,F
1806,Richard,Taylor,51,F
1807,Gabriel,Little,55,M
1808,Arthur,Fletcher,22,M
1809,Bettie,Andrews,31,M
1810,Nina,Hill,25,M
1811,Lulu,Bass,23,M
1812,Duane,Ortega,46,M
1813,Leon,Cummings,51,F
1814,Lillian,McCarthy,63,M
1815,Chris,Griffin,19,F
1816,Marion,Campbell,18,F
1817,Marvin,Hale,23,M
1818,Mamie,Goodman,36,F
1819,Rosalie,Patton,60,M
1820,Abbie,Carson,58,M
1821,Ernest,Burgess,24,M
1822,Clayton,Campbell,38,F
1823,Ophelia,Osborne,34,F
1824,Myrtle,Ward,24,M
1825,Jesse,Bridges,19,F
1826,Owen,Richardson,56,F
1827,Leonard,Johnson,49,M
1828,Lela,Underwood,41,F
1829,Alexander,Douglas,34,M
1830,Genevieve,Ray,21,M
1831,Adele,Mendez,34,F
1832,Cornelia,Farmer,48,M
1833,Bradley,Nash,30,M
1834,Nicholas,Norman,50,M
1835,Nelle,Holland,49,F
1836,Joe,Russell,32,F
1837,Miguel,Dunn,36,F
1838,Bobby,Duncan,25,M
1839,Dustin,Moreno,22,F
1840,Micheal,Gardner,35,F
1841,Bryan,Freeman,23,F
1842,Susan,Waters,58,F
1843,Kevin,Reeves,46,M
1844,Shane,Schwartz,37,F
1845,Fanny,Conner,45,F
1846,Johanna,Carter,47,M
1847,Logan,Barrett,20,F
1848,Henry,Lambert,63,M
1849,Elva,Jones,62,F
1850,Emilie,Sanders,40,F
1851,Lucinda,Watkins,21,F
1852,Bruce,Montgomery,55,M
1853,Chris,Porter,53,F
1854,Ella,Phillips,55,M
1855,Sylvia,Newton,33,F
1856,Theresa,Sutton,46,M
1857,Henrietta,Alexander,23,M
1858,Olga,Lamb,43,F
1859,Dora,Taylor,18,F
1860,Jason,Lewis,49,F
1861,Leona,McKinney,27,F
1862,Russell,Singleton,32,F
1863,Leah,Ray,63,F
1864,Edna,Waters,65,M
1865,Sophia,Jensen,48,F
1866,Alfred,Erickson,50,M
1867,Lura,Cummings,55,F
1868,Caroline,McCormick,25,F
1869,Hettie,Reese,56,F
1870,Dollie,Murphy,34,M
1871,Clayton,Miller,49,M
1872,Kevin,Jackson,58,M
1873,Dorothy,Richardson,41,M
1874,Hattie,Fields,48,F
1875,Fred,Little,44,M
1876,Barry,Glover,59,M
1877,Sarah,Manning,55,M
1878,Peter,King,27,M
1879,Bradley,Weaver,35,F
1880,Alexander,Mitchell,21,F
1881,Lura,Henderson,65,F
1882,Martin,Greer,61,F
1883,Charles,Vargas,29,F
1884,Lenora,Hernandez,42,M
1885,Bruce,Munoz,54,M
1886,Iva,Medina,28,F
1887,Leon,Flowers,29,M
1888,Victor,Cannon,39,F
1889,Sam,Lambert,19,F
1890,Ophelia,Atkins,49,F
1891,Sophie,Edwards,52,M
1892,Margaret,Henderson,65,F
1893,Lizzie,Hawkins,49,F
1894,Virginia,Boone,24,F
1895,Rosetta,Lopez,19,F
1896,Allie,Sherman,22,M
1897,Marie,Berry,45,F
1898,Oscar,Lucas,65,M
1899,Leon,Jenkins,23,M
1900,Lola,Rodgers,44,M
1901,Dominic,Martinez,35,F
1902,Mabelle,Cobb,56,F
1903,Anthony,Burgess,24,F
1904,Lloyd,Myers,44,F
1905,Elmer,Poole,30,M
1906,Scott,Miles,42,M
1907,Dean,Benson,21,M
1908,Howard,Chapman,54,M
1909,Joseph,Little,34,M
1910,Alberta,Meyer,44,M
1911,Jorge,Becker,37,F
1912,Lina,Arnold,60,M
1913,Fannie,Moore,60,M
1914,Steven,Parsons,59,F
1915,Jacob,Pearson,46,M
1916,Clarence,Pittman,35,M
1917,Raymond,Daniels,64,M
1918,Lucile,Wilkerson,47,M
1919,Raymond,Rogers,44,M
1920,Rosa,Mullins,29,M
1921,Caleb,Love,58,M
1922,Steve,Fuller,42,M
1923,Lucy,Houston,49,F
1924,Bessie,Figueroa,61,M
1925,Ernest,Bridges,65,M
1926,Mabel,Davis,29,M
1927,Philip,Jones,45,F
1928,Elva,Luna,63,F
1929,Mattie,Wilkerson,61,F
1930,Iva,Love,55,M
1931,Mason,Mann,33,M
1932,Loretta,Brown,49,M
1933,Ethan,Brooks,32,M
1934,Georgia,Barrett,45,M
1935,Calvin,Olson,25,M
1936,Tommy,Reese,54,F
1937,Jerome,Berry,43,M
1938,Gussie,Morales,31,F
1939,Mathilda,Bass,65,M
1940,Tyler,Erickson,48,F
1941,Celia,Gordon,23,M
1942,Clifford,Morrison,59,M
1943,Don,Lawson,47,M
1944,Hattie,Webster,50,F
1945,Marcus,Collins,59,M
1946,Amelia,Andrews,45,M
1947,Theodore,Bryan,65,F
1948,Glen,Ramsey,49,F
1949,Evan,Graves,36,F
1950,Lelia,Butler,29,M
1951,Devin,Nichols,54,F
1952,Hannah,Watson,31,F
1953,Grace,Reeves,25,F
1954,Elsie,Curry,28,F
1955,Cynthia,Potter,24,F
1956,Peter,Powell,57,F
1957,Mark,Brady,47,F
1958,Dylan,Robertson,56,M
1959,Jonathan,McGee,59,F
1960,Kathryn,Brady,24,F
1961,Jayden,Bryant,31,F
1962,Edith,Stevenson,37,F
1963,Alex,Lawrence,37,F
1964,Gary,Boyd,59,M
1965,Emma,Carson,31,M
1966,Minnie,Cobb,64,F
1967,Winifred,Bowers,23,M
1968,Lena,Armstrong,40,M
1969,Jeffrey,Curry,35,F
1970,Carolyn,Riley,23,F
1971,Jack,Bowers,33,M
1972,Chad,Hunt,48,M
1973,Matthew,Steele,25,F
1974,Noah,Jacobs,61,F
1975,Sue,Hopkins,45,M
1976,Charles,Fowler,53,F
1977,Willie,Shelton,55,M
1978,Lily,Klein,62,F
1979,Lettie,Hudson,36,M
1980,Virgie,Warren,56,F
1981,Iva,Baker,65,M
1982,Adrian,McCormick,25,F
1983,Todd,Bailey,60,F
1984,Hettie,Jenkins,64,F
1985,Danny,Holloway,45,M
1986,Ollie,Watkins,18,F
1987,Inez,Robinson,50,F
1988,Bernice,Burgess,40,M
1989,Ora,Stewart,35,M
1990,Elizabeth,Lawson,49,M
1991,William,Wilkerson,36,F
1992,Derek,Thompson,41,F
1993,Rhoda,McDaniel,52,M
1994,Edna,Fields,52,M
1995,Margaret,Alvarado,29,F
1996,Alejandro,George,27,M
1997,Adele,Jennings,34,F
1998,Hilda,Tate,35,F
1999,Mabel,Porter,55,F
2000,Garrett,Cooper,62,M
2001,Pearl,Sanders,40,M
2002,Georgia,Wagner,40,F
2003,Vernon,Becker,45,F
2004,Micheal,Pope,34,F
2005,Winnie,Russell,58,F
2006,Robert,Harris,57,M
2007,Julian,Bowen,19,F
2008,Clayton,Caldwell,38,F
2009,Effie,Stephens,39,M
2010,Brandon,Patton,40,M
2011,Elmer,Matthews,63,F
2012,Kyle,Nguyen,56,F
2013,Aaron,Craig,54,M
2014,Carlos,Ferguson,37,M
2015,Jeff,Wells,65,F
2016,Gertrude,Ortiz,18,M
2017,Edwin,Brock,23,M
2018,Rebecca,Barker,60,F
2019,Johnny,Phelps,44,M
2020,Bessie,Curtis,24,M
2021,Ophelia,Patterson,25,F
2022,Tom,Logan,20,F
2023,Hettie,Wolfe,26,M
2024,Jay,George,37,F
2025,Nelle,Pena,64,F
2026,Gene,Phillips,51,M
2027,Nora,Ferguson,20,F
2028,Leon,Torres,56,F
2029,Carlos,Kim,62,M
2030,Benjamin,Gregory,64,F
2031,Lola,Hayes,44,M
2032,Ryan,Copeland,38,M
2033,Calvin,Sims,58,F
2034,Sally,Medina,46,F
2035,Willie,Nash,65,F
2036,Celia,Jordan,24,M
2037,Clifford,Francis,43,M
2038,Jay,Parker,38,F
2039,Herbert,Simpson,35,F
2040,Katharine,Rodriguez,44,F
2041,Callie,Barnett,18,F
2042,Eugene,Hopkins,62,M
2043,Lenora,Higgins,23,F
2044,Lewis,Jensen,21,M
2045,Alejandro,Carroll,50,M
2046,Leah,Howell,35,M
2047,Michael,Montgomery,18,F
2048,Gene,Singleton,19,M
2049,Helena,Torres,52,M
2050,Ray,Drake,35,F
2051,Kevin,Ball,21,M
2052,Agnes,Owens,34,F
2053,Caroline,Walker,65,M
2054,Josie,Tran,29,F
2055,Mary,Doyle,53,F
2056,Frances,Watkins,19,M
2057,Callie,Castillo,46,M
2058,Douglas,Miles,63,F
2059,Sophia,Bowen,48,M
2060,Effie,Vasquez,21,M
2061,Abbie,Lowe,63,F
2062,Kate,Pearson,24,M
2063,Nicholas,Morris,56,M
2064,Polly,Mendoza,28,M
2065,Harold,Morales,51,F
2066,Daniel,Santiago,35,M
2067,Elijah,Sutton,36,F
2068,Charlie,Welch,19,F
2069,Troy,Patterson,46,M
2070,Mayme,Atkins,32,F
2071,Nicholas,Hill,63,F
2072,Herbert,Thornton,18,M
2073,Teresa,Curry,20,M
2074,Nelle,Hines,65,F
2075,Ruby,Brewer,34,M
2076,Jesse,Murphy,50,M
2077,Lee,Burke,62,M
2078,Mary,Mitchell,36,F
2079,Genevieve,Pearson,62,F
2080,Matilda,Castillo,63,M
2081,Fannie,Lawrence,30,M
2082,Isabelle,Lane,44,M
2083,Evelyn,Carlson,61,F
2084,Amy,Hernandez,23,F
2085,Ralph,Miller,49,M
2086,Don,Flores,29,F
2087,Dustin,Meyer,60,F
2088,Sallie,Larson,61,F
2089,Gerald,Owens,51,F
2090,Fred,Walker,32,M
2091,Mina,Lyons,35,M
2092,Allen,Paul,54,M
2093,Rosetta,Murray,63,M
2094,Sophia,Knight,63,F
2095,Shane,Rice,23,F
2096,Millie,Rhodes,62,F
2097,Leo,Briggs,23,M
2098,Max,Walsh,61,F
2099,Victoria,Wallace,58,F
2100,Violet,Reed,55,F
2101,Violet,Mason,36,M
2102,Benjamin,Lopez,50,M
2103,Luis,Allen,36,M
2104,Jonathan,Chandler,64,M
2105,Iva,Medina,28,F
2106,Duane,Morrison,21,M
2107,Franklin,Mendoza,19,M
2108,Helena,Blake,28,F
2109,Henrietta,Morton,41,M
2110,Clarence,Rodriguez,64,F
2111,Randall,Barnett,62,F
2112,Celia,Robertson,52,F
2113,Jeremiah,Carr,30,F
2114,Rachel,Jefferson,54,M
2115,Dustin,Rose,60,F
2116,Jared,Erickson,56,M
2117,Virginia,Crawford,39,M
2118,Estella,Mann,27,M
2119,Lena,Simpson,21,F
2120,Alfred,Jimenez,32,F
2121,Micheal,Summers,28,F
2122,Arthur,Bowen,54,M
2123,Max,Moran,32,F
2124,Anne,Shaw,48,F
2125,Marian,Price,38,M
2126,Miguel,Stewart,53,F
2127,Hulda,Morgan,36,F
2128,Cameron,Warner,52,M
2129,Barbara,Becker,53,M
2130,Nathaniel,Bush,51,M
2131,Dylan,Simmons,26,M
2132,Mary,Burton,46,F
2133,Cordelia,Ramos,20,F
2134,Harriett,Buchanan,64,M
2135,Michael,Freeman,28,M
2136,Marc,Fields,62,M
2137,Hunter,Bridges,36,M
2138,Lelia,Cook,24,M
2139,Beatrice,Colon,65,F
2140,Katherine,Taylor,63,F
2141,Maurice,Malone,65,M
2142,Lucas,Ellis,26,M
2143,Danny,Greene,53,F
2144,Logan,Thompson,20,M
2145,Gordon,Crawford,58,F
2146,Clayton,Luna,43,M
2147,Ada,Bowen,23,F
2148,Douglas,Stevens,22,F
2149,Caroline,Ingram,47,F
2150,Nina,Lamb,35,M
2151,Bernice,Chambers,53,F
2152,Jeff,Jacobs,19,F
2153,Alex,Hampton,55,M
2154,Alex,Atkins,44,M
2155,Isabel,Love,32,F
2156,Martha,Johnston,26,M
2157,Minerva,Bell,21,F
2158,Harriett,Norman,18,F
2159,Joel,George,36,M
2160,Amanda,Byrd,40,F
2161,Jeffery,Collins,63,F
2162,Floyd,Tyler,37,F
2163,Genevieve,Robbins,48,M
2164,Lucille,Swanson,47,F
2165,Christopher,Hammond,24,F
2166,Daniel,Gonzales,60,M
2167,Blanche,Shelton,18,F
2168,Alma,Reese,27,M
2169,Belle,Aguilar,48,M
2170,Kate,Nichols,49,M
2171,Stephen,Sims,23,F
2172,Lida,Santos,59,F
2173,Lou,Larson,44,M
2174,Hunter,Clark,48,M
2175,Bettie,Nunez,35,F
2176,Linnie,Bennett,24,M
2177,Sally,Neal,57,F
2178,Lilly,Walsh,62,F
2179,Alta,Porter,35,F
2180,Ella,Myers,46,M
2181,Nathaniel,Kelley,53,F
2182,Myra,Reid,60,M
2183,Myrtie,Gill,24,F
2184,Patrick,Atkins,27,F
2185,Caleb,Schmidt,27,M
2186,Lettie,Bryan,32,F
2187,Sara,Holloway,47,M
2188,Louis,Curry,27,M
2189,Rebecca,Larson,42,F
2190,Nettie,Carr,21,F
2191,Maria,Wells,60,F
2192,Theresa,Garner,18,M
2193,Winnie,Higgins,51,M
2194,Ernest,Wolfe,47,M
2195,Edward,Pena,53,M
2196,Matilda,Riley,60,F
2197,Amanda,Hopkins,40,F
2198,Sophia,Luna,38,M
2199,Alvin,Simpson,24,F
2200,Lewis,Fleming,22,M
2201,Ray,Roberson,57,F
2202,Dorothy,Reeves,62,M
2203,Lawrence,Reid,28,F
2204,Sara,Dean,33,M
2205,Jose,Flowers,65,M
2206,Madge,Walters,21,F
2207,Corey,Nguyen,23,M
2208,Milton,Sullivan,24,F
2209,Franklin,Sharp,60,M
2210,Marie,Vega,22,F
2211,Lydia,Bradley,29,F
2212,Josephine,Harper,20,F
2213,Mildred,Armstrong,58,M
2214,Paul,Hampton,50,M
2215,Christian,Shaw,25,M
2216,Lester,Moore,23,F
2217,Bessie,Floyd,63,M
2218,Gabriel,Hayes,65,F
2219,Adele,Norton,41,M
2220,Alexander,Lawson,39,M
2221,Minerva,Harrison,55,F
2222,Madge,Gibbs,51,M
2223,Barbara,Garcia,26,F
2224,Leon,Davis,54,M
2225,Cornelia,Curry,26,F
2226,Bertha,Barber,49,M
2227,Annie,Rice,20,M
2228,Irene,Hicks,53,M
2229,Mildred,Quinn,27,M
2230,Isabelle,Neal,53,F
2231,Cecilia,Gibson,30,F
2232,Juan,Fields,18,M
2233,Terry,Townsend,29,F
2234,Olivia,Powell,54,M
2235,Lola,Phelps,26,M
2236,Francisco,Strickland,46,F
2237,Gertrude,Schmidt,25,F
2238,Marvin,Chambers,63,F
2239,Rosie,Wheeler,30,M
2240,Ray,Collins,22,F
2241,Alvin,Love,57,M
2242,Rebecca,Brown,64,M
2243,Richard,Robinson,28,F
2244,Francis,Mullins,40,M
2245,Vernon,Lopez,46,M
2246,Jeanette,Douglas,30,M
2247,Gertrude,Townsend,23,F
2248,Gertrude,Burns,58,M
2249,Paul,McBride,55,F
2250,Florence,Brock,27,F
2251,Celia,Arnold,34,F
2252,Glenn,Francis,56,F
2253,Linnie,Hammond,37,M
2254,Alex,Bryan,33,F
2255,Bradley,Vargas,60,M
2256,Alexander,Carson,36,F
2257,Joe,Fuller,39,M
2258,Ivan,Fitzgerald,44,F
2259,Hulda,Herrera,65,F
2260,Flora,Griffith,31,M
2261,Nora,Santiago,48,M
2262,Allie,Ferguson,50,F
2263,Scott,Watkins,23,F
2264,Viola,Becker,37,F
2265,Richard,Hanson,20,F
2266,Cole,Rhodes,60,M
2267,Cornelia,Ferguson,38,F
2268,Lizzie,Pierce,44,M
2269,Kevin,Bass,36,F
2270,Cynthia,Becker,34,M
2271,Addie,Stevens,63,M
2272,Hattie,Patton,59,F
2273,Ruth,Todd,20,F
2274,Stephen,Perry,21,M
2275,Trevor,Miller,51,M
2276,Jerome,Gray,53,F
2277,Julia,Ramsey,19,F
2278,Harriet,Rice,54,M
2279,Patrick,Waters,38,F
2280,Curtis,Cole,55,F
2281,Maggie,Briggs,56,M
2282,Minerva,Johnson,26,M
2283,Georgia,Allen,30,F
2284,Nettie,Horton,30,F
2285,Lottie,Jennings,60,F
2286,Seth,Butler,33,F
2287,Jimmy,Dixon,23,M
2288,Alfred,Quinn,50,F
2289,Adele,Nguyen,33,M
2290,Thomas,Byrd,55,M
2291,Kate,Weaver,59,M
2292,Verna,Watts,61,M
2293,Cordelia,Summers,43,M
2294,Lester,French,23,F
2295,Teresa,Craig,63,F
2296,Jeremy,Gibbs,57,F
2297,Ronnie,Todd,27,F
2298,Ronnie,Evans,61,F
2299,Christina,Watts,45,F
2300,Andre,Bryan,30,M
2301,Roxie,Wood,24,M
2302,Harry,Owen,46,M
2303,Anne,Hicks,61,M
2304,Joel,Burke,61,F
2305,Elmer,Hunt,29,M
2306,Leo,Banks,64,M
2307,Beulah,Carr,60,F
2308,Gussie,Green,61,F
2309,Robert,Todd,18,F
2310,Agnes,Bass,64,M
2311,Maud,Pearson,62,F
2312,Mabel,Coleman,57,M
2313,David,Beck,25,M
2314,Dale,Reeves,56,F
2315,Jared,Carroll,54,M
2316,Rosalie,Doyle,55,F
2317,Tony,Norman,63,F
2318,Mayme,Scott,36,M
2319,Delia,Larson,53,M
2320,Rhoda,Brock,19,M
2321,Helen,Mendoza,21,M
2322,Viola,Stokes,55,M
2323,Catherine,Nguyen,45,F
2324,Rachel,Hanson,56,F
2325,Norman,Cobb,57,M
2326,Ernest,Boone,50,F
2327,Matilda,Bennett,19,F
2328,Vera,Benson,52,F
2329,Ann,Cox,39,M
2330,Adrian,Scott,42,F
2331,Clara,Pierce,62,F
2332,Mitchell,Mitchell,43,F
2333,Blake,Bishop,55,F
2334,Danny,Holloway,53,M
2335,Jacob,Palmer,18,M
2336,David,Lane,57,F
2337,Clarence,Bush,26,M
2338,Joel,Sparks,65,M
2339,Ralph,Coleman,32,F
2340,Mattie,Andrews,40,M
2341,Charles,Osborne,48,M
2342,Christine,Copeland,27,M
2343,Robert,West,35,F
2344,Jesus,Cole,39,F
2345,Daisy,Soto,39,F
2346,Marvin,Carr,34,M
2347,Walter,Weaver,39,M
2348,Ray,Malone,44,F
2349,Victor,French,62,M
2350,Garrett,James,43,M
2351,Sean,Evans,59,F
2352,Mamie,Stone,64,M
2353,Charlie,Tyler,28,M
2354,Ruth,Lane,32,F
2355,Nicholas,Dawson,48,F
2356,Gordon,Simon,38,F
2357,Abbie,Garrett,21,M
2358,Mildred,Manning,25,F
2359,Rachel,Boone,54,F
2360,Maurice,Griffin,18,F
2361,Antonio,Flowers,41,M
2362,Leonard,Caldwell,55,F
2363,Maud,Boone,59,M
2364,Pearl,Simon,41,M
2365,Rachel,Dunn,53,F
2366,Francis,Vasquez,23,M
2367,Hallie,Schultz,49,M
2368,Elsie,Wise,20,F
2369,Marvin,Barnes,21,M
2370,Jennie,Rodgers,61,M
2371,David,Kim,39,F
2372,William,Olson,41,M
2373,Ida,Ryan,63,M
2374,Bernard,Walters,53,F
2375,Lillie,Patton,20,M
2376,Jason,Perry,50,M
2377,Alta,Price,49,M
2378,Rosetta,Larson,59,M
2379,Kyle,Bowers,58,M
2380,Milton,Zimmerman,38,F
2381,Lois,Adkins,40,M
2382,Larry,Norris,51,F
2383,Lula,Moran,22,F
2384,Isabella,Barber,44,M
2385,Cordelia,Gibson,53,M
2386,Christine,Gardner,33,M
2387,Benjamin,Hawkins,27,M
2388,Arthur,Ferguson,64,F
2389,Ora,Duncan,21,F
2390,Gavin,Ramsey,25,M
2391,Katie,Crawford,60,M
2392,Hulda,Carson,35,M
2393,Mitchell,Malone,52,M
2394,Lottie,Howell,59,M
2395,Christopher,Ramos,19,M
2396,Rosa,Duncan,41,M
2397,Lloyd,Erickson,46,M
2398,Floyd,Sanchez,22,F
2399,Olivia,Griffith,63,M
2400,Connor,Larson,18,M
2401,Lucas,Torres,29,F
2402,Alvin,Tyler,65,F
2403,Willie,Freeman,62,F
2404,Jacob,Pittman,29,M
2405,Howard,Lucas,55,F
2406,Estella,Newton,26,F
2407,Landon,Newton,57,F
2408,Inez,Munoz,22,F
2409,Walter,McDaniel,20,M
2410,Christian,Salazar,40,F
2411,Bettie,Cox,23,M
2412,Eleanor,Reid,64,F
2413,Gary,Guerrero,23,F
2414,Sue,Long,23,F
2415,Isabel,Mills,22,F
2416,Lewis,Hart,36,F
2417,Essie,Berry,37,F
2418,Myrtie,Cannon,51,M
2419,Ronald,Thompson,21,F
2420,Mabel,Dawson,45,M
2421,Myra,Kim,49,F
2422,Keith,Rodriquez,34,F
2423,Christian,Gonzales,59,F
2424,Adam,Bradley,28,F
2425,Raymond,Patterson,52,M
2426,Alma,Flowers,21,F
2427,Isaac,Cross,43,M
2428,Angel,Townsend,55,M
2429,Erik,Austin,34,F
2430,Marie,Morgan,51,F
2431,Elsie,Palmer,26,F
2432,Adelaide,White,62,F
2433,Antonio,Rios,61,F
2434,Ellen,Barnes,37,M
2435,Lina,Hughes,45,F
2436,Julian,Campbell,39,F
2437,Lenora,Hill,57,M
2438,Dean,Davidson,36,F
2439,Annie,Barber,25,F
2440,Carrie,Ingram,36,F
2441,Cecilia,Ellis,48,F
2442,Johanna,Parker,51,F
2443,Bruce,Norton,41,F
2444,Cecelia,Adkins,59,M
2445,Ruby,Boyd,52,M
2446,Gussie,Mullins,62,M
2447,Jason,Jimenez,22,M
2448,Barbara,Burgess,55,F
2449,Ora,Simpson,55,F
2450,Alta,Mendez,53,F
2451,Don,Williams,38,M
2452,Luis,Hammond,19,F
2453,Olive,Page,25,M
2454,Winnie,Brock,29,F
2455,Leon,Hill,23,F
2456,Randall,Adams,29,M
2457,Alan,Collins,26,M
2458,Essie,McGuire,52,F
2459,Jose,Adams,54,M
2460,Lillie,Pearson,39,F
2461,Brett,Miles,57,F
2462,Franklin,Norris,54,M
2463,Ethan,Powell,63,F
2464,Wesley,Watts,23,M
2465,Adeline,Klein,24,F
2466,Millie,Morales,25,F
2467,Minnie,Huff,27,M
2468,Dylan,McBride,43,M
2469,Garrett,Graves,63,F
2470,Nelle,Day,63,F
2471,Willie,Romero,24,M
2472,Kevin,Ortiz,54,F
2473,Angel,Carlson,41,M
2474,Josephine,Newton,28,M
2475,Stephen,Hogan,52,F
2476,Mark,Miller,43,M
2477,Emilie,Oliver,55,F
2478,Antonio,Newman,34,F
2479,Estella,Holland,54,F
2480,Christina,Watson,57,M
2481,Rodney,Cohen,30,F
2482,Lily,Henderson,31,M
2483,Rosalie,Waters,37,M
2484,Tommy,White,49,F
2485,Blanche,Waters,29,F
2486,Gene,Harmon,50,F
2487,Stanley,Zimmerman,44,M
2488,Bertha,Lane,33,M
2489,Phillip,Hunt,41,M
2490,Victoria,Colon,50,F
2491,Lester,Page,29,M
2492,Betty,Manning,33,M
2493,Lizzie,Neal,60,M
2494,Joshua,Bryant,31,M
2495,George,Pena,62,F
2496,Carlos,Gordon,64,F
2497,Nettie,Stanley,34,F
2498,Grace,Gilbert,28,M
2499,Roger,Phillips,45,F
2500,Madge,Fitzgerald,32,F
2501,Raymond,Walton,25,M
2502,Bobby,Rodriguez,60,M
2503,Jose,Walters,51,F
2504,Birdie,Vaughn,58,F
2505,Mae,Riley,42,F
2506,Louisa,Reed,54,M
2507,Jennie,Jenkins,45,M
2508,Stanley,Williamson,29,F
2509,Kyle,Harrison,31,M
2510,Josie,Abbott,39,F
2511,Jared,McDonald,18,F
2512,Jeremy,McKinney,51,F
2513,Brett,Jenkins,42,F
2514,Anne,Gross,53,F
2515,Rhoda,Berry,63,F
2516,Adrian,Thompson,18,F
2517,Andre,Carroll,49,F
2518,Melvin,Hubbard,45,F
2519,Clara,Atkins,23,F
2520,Arthur,Mullins,20,F
2521,Alex,Wilkerson,30,M
2522,Beulah,Chambers,21,M
2523,Clifford,Rodriquez,46,F
2524,Noah,Hoffman,45,M
2525,Annie,Holt,55,F
2526,Cora,Andrews,18,M
2527,Craig,Fernandez,38,F
2528,Jeremy,Phelps,55,F
2529,Mark,Aguilar,34,F
2530,Daisy,Padilla,25,F
2531,Eddie,Bowman,53,M
2532,Gary,Chapman,24,F
2533,Ricardo,Gibbs,50,M
2534,Dollie,Lyons,46,M
2535,Louisa,Hicks,25,M
2536,Isabella,Alexander,20,F
2537,Tillie,Reynolds,59,F
2538,Agnes,Evans,44,F
2539,Wayne,French,62,F
2540,Lillie,Simmons,60,F
2541,Martha,Thomas,19,M
2542,Ora,Collins,64,M
2543,Hulda,Benson,22,M
2544,Wayne,Montgomery,19,M
2545,Amy,Erickson,33,F
2546,Eugenia,Ramirez,26,F
2547,Ivan,Burns,19,F
2548,Cole,Lamb,38,M
2549,Ronald,Gonzales,49,M
2550,Gerald,Garcia,19,F
2551,Herman,Chavez,28,M
2552,Frederick,Alvarez,21,F
2553,Mario,Shaw,55,M
2554,Jane,Price,44,F
2555,Glenn,Sanchez,52,M
2556,Garrett,Wilkerson,41,M
2557,Lottie,Dean,32,M
2558,Brett,Perkins,62,F
2559,Steven,Cooper,27,M
2560,Betty,Tran,21,F
2561,Willie,Curtis,61,M
2562,Francis,Castro,46,M
2563,Jacob,Pope,18,F
2564,Gabriel,Reeves,46,M
2565,Viola,Klein,55,M
2566,Rosetta,McLaughlin,42,F
2567,Charlie,Doyle,26,M
2568,Ida,Lamb,47,F
2569,Estella,Andrews,34,M
2570,Esther,Clarke,63,F
2571,Raymond,Fitzgerald,48,M
2572,Grace,Peters,39,F
2573,Jean,Morton,28,F
2574,Shane,Harris,24,M
2575,Jessie,Harrington,53,M
2576,Cody,Cobb,63,M
2577,Myrtle,Davis,63,M
2578,Gilbert,Tate,32,F
2579,Essie,Quinn,19,M
2580,Lena,Day,47,F
2581,Lina,Lyons,43,M
2582,Ricardo,Malone,63,M
2583,Fanny,Chavez,55,F
2584,Bernard,Haynes,56,F
2585,Isaiah,Palmer,29,M
2586,Betty,Delgado,50,M
2587,Bettie,McDonald,63,M
2588,Adam,Bates,60,F
2589,Jay,Butler,31,M
2590,Eula,Erickson,59,F
2591,Matthew,Meyer,45,M
2592,Marvin,Reid,44,M
2593,Sarah,Cox,51,M
2594,Eugene,Oliver,54,M
2595,Elsie,Chambers,49,F
2596,Scott,Lawrence,40,F
2597,Jeffrey,Ross,29,M
2598,Bradley,Norton,65,F
2599,Ella,Dunn,39,M
2600,Allie,Bradley,60,M
2601,Mike,Roberson,57,M
2602,Ernest,Hall,51,M
2603,Mitchell,Waters,35,M
2604,Hester,Bowers,22,F
2605,Robert,Cross,31,F
2606,Virginia,Watts,57,F
2607,Mario,Cohen,27,M
2608,Andre,Silva,46,M
2609,Cornelia,Young,25,M
2610,Lura,Douglas,54,F
2611,Mabel,Roy,60,M
2612,Bryan,Delgado,30,M
2613,Dylan,Mullins,20,M
2614,Elizabeth,Rowe,47,M
2615,Adam,Douglas,22,M
2616,Trevor,Bryan,53,F
2617,Rosetta,Martinez,39,M
2618,Phillip,Carson,30,F
2619,Maurice,Weber,19,F
2620,Calvin,Summers,24,M
2621,Bradley,Holland,65,F
2622,Nancy,Gardner,32,M
2623,Bradley,Ortiz,64,F
2624,Cecilia,Webb,57,F
2625,Cynthia,Dunn,39,M
2626,Gregory,Lawrence,19,M
2627,Jennie,Elliott,32,F
2628,Gary,Hodges,53,F
2629,Roxie,Lane,44,M
2630,Eric,Castillo,42,F
2631,Rosie,Duncan,30,M
2632,Alejandro,Barnett,48,F
